"Id";"UserId";"InvoiceId";"SessionType";"SessionId";"IntentId";"ClientId";"ExternalId";"JsText";"CreateDate"
"4289cf76-5166-45c0-a21f-9dadb18b362c";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"0169cde5-40b0-11ef-99ce-0af7a01f52e9";"test";"cs_test_b19EiycgWCdYhpZjra6jRxZursZRNKyhAiKonDxxH6zqqEOR5LrBoWRyzi";"pi_3Pqf0FDhgP60CL9x03kqeq0X";"pi_3Pqf0FDhgP60CL9x03kqeq0X_secret_dgQeX55YO1JM91acXGSmA7t1I";"32CBC942AAED-GAHM-0169CDE5";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":241,""UnitPrice"":0.03,""Price"":7.23,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-GAHM-0169CDE5"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-22T17:40:54""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-0.72,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-22T17:40:54""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-1.08,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-22T17:40:54""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.46,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-GAHM-0169CDE5"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-22T17:40:54""}],""Description"":""Record Search : DENTON TX - 2023-10-01 to 2023-10-07 on 2024-07-13 00:36:55"",""ExternalId"":""32CBC942AAED-GAHM-0169CDE5"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-GAHM-0169CDE5""}";"2024-08-22 17:40:55"
"47fb2ae5-c762-4c25-9612-38d1fa0967c4";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"4f7cdde2-3c06-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1YRiy2LanoPNUUim6iCPikbL9uhfbfMiQZM9UhRDoWoBVbK9bhiRCT741";"pi_3PgsSBDhgP60CL9x1vlxKg9S";"pi_3PgsSBDhgP60CL9x1vlxKg9S_secret_zMoE7e4K2HeTawSCpuNyUBE4T";"32CBC942AAED-YGKE-4F7CDDE2";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":780,""UnitPrice"":0.03,""Price"":23.40,""ReferenceId"":""4f7cdde2-3c06-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-YGKE-4F7CDDE2"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-07-26T18:01:19""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":1.99,""ReferenceId"":""4f7cdde2-3c06-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-YGKE-4F7CDDE2"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-07-26T18:01:19""}],""Description"":""Record Search : HARRIS TX - 2023-10-01 to 2023-10-07 on 2024-07-07 02:12:07"",""ExternalId"":""32CBC942AAED-YGKE-4F7CDDE2"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-YGKE-4F7CDDE2""}";"2024-07-26 18:01:20"
"4da37387-a381-4f05-8f4f-b35b198e7678";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"662a1b38-72f7-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1UDGc3vZtBcJWF6Y1h0ZDDAJE7mFlAjKx1Dnep0wT2EDHXU3NEKrKYt5l";"pi_3Q1rkuDhgP60CL9x1ofbWEqu";"pi_3Q1rkuDhgP60CL9x1ofbWEqu_secret_4K6jgr3BzJMvc1ZUbT02Kvn0B";"32CBC942AAED-SSPT-662A1B38";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":9571,""UnitPrice"":0.03,""Price"":287.13,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-SSPT-662A1B38"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T15:31:24""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-43.07,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T15:31:24""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":20.75,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-SSPT-662A1B38"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T15:31:24""}],""Description"":""Record Search : HARRIS-JP TX - 2024-09-09 to 2024-09-13 on 2024-09-15 00:13:56"",""ExternalId"":""32CBC942AAED-SSPT-662A1B38"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-SSPT-662A1B38""}";"2024-09-22 15:31:25"
"4de90de4-a859-43c8-a639-0e9f0f2c828d";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"0169cde5-40b0-11ef-99ce-0af7a01f52e9";"test";"cs_test_b12rbAG7rAmzTLl5itWxf9w7NAmUWXA4NzsGhgHp7iP5ZwfG2FyQRad5qp";"pi_3PovIxDhgP60CL9x1e6Tawoj";"pi_3PovIxDhgP60CL9x1e6Tawoj_secret_GMl9fbgsxsxuSU4Ula22OSdO7";"32CBC942AAED-FANM-0169CDE5";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":241,""UnitPrice"":0.03,""Price"":7.23,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-FANM-0169CDE5"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-17T22:41:03""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-0.72,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-17T22:41:03""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-1.08,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-17T22:41:03""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.46,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-FANM-0169CDE5"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-17T22:41:03""}],""Description"":""Record Search : DENTON TX - 2023-10-01 to 2023-10-07 on 2024-07-13 00:36:55"",""ExternalId"":""32CBC942AAED-FANM-0169CDE5"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-FANM-0169CDE5""}";"2024-08-17 22:41:04"
"4e0c8a14-a10a-4a49-a7d1-34c0e4cd7aa7";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"662a1b38-72f7-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1HNlZd0kGP07MzpLiZV1nk57FGI400jyDZbHAH3np7Tjrk30jBuWN32Z8";"pi_3Q1r7WDhgP60CL9x2HGipIKK";"pi_3Q1r7WDhgP60CL9x2HGipIKK_secret_vMPDcUD7mfrKCVK3yGTRdTuRb";"32CBC942AAED-XKII-662A1B38";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":9571,""UnitPrice"":0.03,""Price"":287.13,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-XKII-662A1B38"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T14:50:41""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-43.07,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T14:50:41""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":20.75,""ReferenceId"":""662a1b38-72f7-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-XKII-662A1B38"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T14:50:41""}],""Description"":""Record Search : HARRIS-JP TX - 2024-09-09 to 2024-09-13 on 2024-09-15 00:13:56"",""ExternalId"":""32CBC942AAED-XKII-662A1B38"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-XKII-662A1B38""}";"2024-09-22 14:50:42"
"5327dab4-aaec-461b-8f91-5e53ac6b35c0";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"cdc6a9cc-6b08-11ef-99ce-0af7a01f52e9";"test";"cs_test_b10Cnnavwc1q6eojQ59Gb039sd8ZPiE5NVjSzUJ29rrZzPyFZm6Y29RUkt";"pi_3Q1wQuDhgP60CL9x0aSEG71F";"pi_3Q1wQuDhgP60CL9x0aSEG71F_secret_eTjzfGz9AUxRyEyaduP4HIIbU";"32CBC942AAED-XMOK-CDC6A9CC";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":71,""UnitPrice"":0.03,""Price"":2.13,""ReferenceId"":""cdc6a9cc-6b08-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-XMOK-CDC6A9CC"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T20:31:03""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-0.21,""ReferenceId"":""cdc6a9cc-6b08-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T20:31:03""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-0.32,""ReferenceId"":""cdc6a9cc-6b08-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T20:31:03""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.14,""ReferenceId"":""cdc6a9cc-6b08-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-XMOK-CDC6A9CC"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-09-22T20:31:03""}],""Description"":""Record Search : DENTON TX - 2024-08-26 to 2024-08-27 on 2024-09-04 21:58:22"",""ExternalId"":""32CBC942AAED-XMOK-CDC6A9CC"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-XMOK-CDC6A9CC""}";"2024-09-22 20:31:05"
"53bfb4de-6a61-4781-be82-d9671e12345f";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"47fbf8f9-cf91-11ee-be26-0af7a01f52e9";"test";"cs_test_b1m6vq7InFRkLSMOEV07jMYYg1cnFR6nB9jRLjX2ucoOouAxnCJtmKKu3N";"pi_3OoVB6DhgP60CL9x3ezjudxF";"pi_3OoVB6DhgP60CL9x3ezjudxF_secret_GbcGJhi7zBDJjZW5y4wa3il6A";"32CBC942AAED-GAKX-47FBF8F9";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Gold"",""ItemCount"":1045,""UnitPrice"":0.04,""Price"":41.80,""ReferenceId"":""47fbf8f9-cf91-11ee-be26-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-GAKX-47FBF8F9"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-02-27T18:14:55""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-4.18,""ReferenceId"":""47fbf8f9-cf91-11ee-be26-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-02-27T18:14:55""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-6.27,""ReferenceId"":""47fbf8f9-cf91-11ee-be26-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-02-27T18:14:55""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":2.66,""ReferenceId"":""47fbf8f9-cf91-11ee-be26-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-GAKX-47FBF8F9"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-02-27T18:14:55""}],""Description"":""Record Search : TARRANT TX - 2024-02-12 to 2024-02-15 on 2024-02-20 01:42:18"",""ExternalId"":""32CBC942AAED-GAKX-47FBF8F9"",""SuccessUrl"":""https://localhost:44345/payment-result?sts=success&id=32CBC942AAED-GAKX-47FBF8F9""}";"2024-02-27 18:14:57"
"555a8dab-ee52-4039-b92b-a66608a2a916";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"d6d2f121-3c04-11ef-99ce-0af7a01f52e9";"test";"cs_test_b13zeuYWUow5Vew7tvPw4k4Y1OVsedxBcq96yDW7MiE2duGsslcpm3uaX7";"pi_3PlNu2DhgP60CL9x3riqTngL";"pi_3PlNu2DhgP60CL9x3riqTngL_secret_S3SjoAC7dNTCXbJYU2WzFDozk";"32CBC942AAED-XAGF-D6D2F121";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":46,""UnitPrice"":0.03,""Price"":1.38,""ReferenceId"":""d6d2f121-3c04-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-XAGF-D6D2F121"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T04:24:42""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-0.14,""ReferenceId"":""d6d2f121-3c04-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T04:24:42""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-0.21,""ReferenceId"":""d6d2f121-3c04-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T04:24:42""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.09,""ReferenceId"":""d6d2f121-3c04-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-XAGF-D6D2F121"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T04:24:42""}],""Description"":""Record Search : DENTON TX - 2024-06-28 to 2024-06-29 on 2024-07-07 02:01:35"",""ExternalId"":""32CBC942AAED-XAGF-D6D2F121"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-XAGF-D6D2F121""}";"2024-08-08 04:24:43"
"55ebce32-6cdb-4c12-a885-8a359299b1e4";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"a0d98aa2-4a9d-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1gVHbc8FtZNgkclqsV8erlG5pzenckNd0l6NUbIvutxp0nSfgbaiNpL7c";"pi_3PlKvKDhgP60CL9x3zYagRum";"pi_3PlKvKDhgP60CL9x3zYagRum_secret_AfIohfwUkJlbVVnDrwxE1243o";"32CBC942AAED-QHOU-A0D98AA2";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":260,""UnitPrice"":0.03,""Price"":7.80,""ReferenceId"":""a0d98aa2-4a9d-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-QHOU-A0D98AA2"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T01:13:50""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-1.17,""ReferenceId"":""a0d98aa2-4a9d-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T01:13:50""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.56,""ReferenceId"":""a0d98aa2-4a9d-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-QHOU-A0D98AA2"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T01:13:50""}],""Description"":""Record Search : HARRIS TX - 2024-07-22 to 2024-07-23 on 2024-07-25 15:50:34"",""ExternalId"":""32CBC942AAED-QHOU-A0D98AA2"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-QHOU-A0D98AA2""}";"2024-08-08 01:13:51"
"56e1ae6e-5e2f-4328-8c9a-4febe04c13cc";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"0169cde5-40b0-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1uY9IckJLCc2nOGxVBZQSvaNrL6Ql2Ae1bx4L5Ai4IuO2rPax5Vtuj6Nx";"pi_3PnPvnDhgP60CL9x2ir637Rg";"pi_3PnPvnDhgP60CL9x2ir637Rg_secret_6ae5TMfi8fvZtw08P1NJb9Aqx";"32CBC942AAED-LPSU-0169CDE5";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":241,""UnitPrice"":0.03,""Price"":7.23,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-LPSU-0169CDE5"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-13T18:58:55""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-0.72,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-13T18:58:55""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-1.08,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-13T18:58:55""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.46,""ReferenceId"":""0169cde5-40b0-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-LPSU-0169CDE5"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-13T18:58:55""}],""Description"":""Record Search : DENTON TX - 2023-10-01 to 2023-10-07 on 2024-07-13 00:36:55"",""ExternalId"":""32CBC942AAED-LPSU-0169CDE5"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-LPSU-0169CDE5""}";"2024-08-13 18:58:56"
"5815c4f7-8c53-451b-b31b-bfda1ce1d309";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"84460a7a-2e8e-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1AqQB0bGxggfhFaqbWT2r6UtNxpP0SDN1I7VfguEY7vUjbC2pp82aV9tL";"pi_3PmNwoDhgP60CL9x1oJ5kirH";"pi_3PmNwoDhgP60CL9x1oJ5kirH_secret_zmyb43COwAUZwnnLHqQewT9Rt";"32CBC942AAED-ETFT-84460A7A";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":520,""UnitPrice"":0.03,""Price"":15.60,""ReferenceId"":""84460a7a-2e8e-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-ETFT-84460A7A"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-10T22:39:42""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-1.56,""ReferenceId"":""84460a7a-2e8e-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-10T22:39:42""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-2.34,""ReferenceId"":""84460a7a-2e8e-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-10T22:39:42""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.99,""ReferenceId"":""84460a7a-2e8e-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-ETFT-84460A7A"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-10T22:39:42""}],""Description"":""Record Search : TARRANT TX - 2024-06-17 to 2024-06-18 on 2024-06-19 22:51:51"",""ExternalId"":""32CBC942AAED-ETFT-84460A7A"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-ETFT-84460A7A""}";"2024-08-10 22:39:43"
"5e9af7db-4f7d-43ef-996e-04184778be34";"cf35094a-ad64-41dd-9f2d-32cbc942aaed";"3b07210e-33d1-11ef-99ce-0af7a01f52e9";"test";"cs_test_b1bWxQOC5HdkZAcGOaIO0qahONNKXzko1ktMQ4wfbeJb9kwm9xPARwKSRw";"pi_3PlNycDhgP60CL9x4KPbJVU8";"pi_3PlNycDhgP60CL9x4KPbJVU8_secret_2nyF4GZiHJ8BuhS8L3sIu5gTM";"32CBC942AAED-AJVB-3B07210E";"{""Data"":[{""LineId"":""0"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Search - Level: Platinum"",""ItemCount"":508,""UnitPrice"":0.03,""Price"":15.24,""ReferenceId"":""3b07210e-33d1-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-AJVB-3B07210E"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T04:29:26""},{""LineId"":""1"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""County Discount"",""ItemCount"":1,""UnitPrice"":0.10,""Price"":-1.52,""ReferenceId"":""3b07210e-33d1-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T04:29:26""},{""LineId"":""2"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""State Discount"",""ItemCount"":1,""UnitPrice"":0.15,""Price"":-2.29,""ReferenceId"":""3b07210e-33d1-11ef-99ce-0af7a01f52e9"",""ExternalId"":null,""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T04:29:26""},{""LineId"":""1000"",""UserId"":""cf35094a-ad64-41dd-9f2d-32cbc942aaed"",""ItemType"":""Sales Tax"",""ItemCount"":1,""UnitPrice"":0.09,""Price"":0.97,""ReferenceId"":""3b07210e-33d1-11ef-99ce-0af7a01f52e9"",""ExternalId"":""32CBC942AAED-AJVB-3B07210E"",""PurchaseDate"":null,""IsDeleted"":false,""CreateDate"":""2024-08-08T04:29:26""}],""Description"":""Record Search : TARRANT TX - 2024-06-24 to 2024-06-25 on 2024-06-26 15:32:00"",""ExternalId"":""32CBC942AAED-AJVB-3B07210E"",""SuccessUrl"":""http://api.legallead.co/payment-result?sts=success&id=32CBC942AAED-AJVB-3B07210E""}";"2024-08-08 04:29:27"
